customer_id,first_name,last_name,email,phone,city,signup_date,segment,age,full_name,days_since_signup,total_orders,total_spend,avg_order_value,return_rate,unique_categories,last_purchase_date,first_purchase_date,preferred_channel,days_since_last_purchase,customer_lifetime_days,total_sessions,avg_session_mins,checkout_events,cart_events,preferred_device,cart_to_checkout_rate,total_tickets,high_priority_tickets,avg_csat,avg_resolution_days,R_score,F_score,M_score,RFM_score,rfm_segment,churn_risk
CUST_02273,Arjun,Joshi,user2273@email.com,+91-7582467298,Bengaluru,2021-07-22 00:00:00,Standard,52.0,Arjun Joshi,1733,17,33102.25,1947.1911764705883,0.058823529411764705,6,2024-05-23,2022-04-10,Mobile App,697,774,36,8.108333333333333,4,8,Android,0.5,1.0,0.0,2.0,0.0,4,4,3,11,Loyal Customers,High
CUST_02274,Aarav,Joshi,user2274@email.com,+91-9991902753,Chennai,2021-07-22 06:00:00,Premium,18.0,Aarav Joshi,1733,18,39686.43,2204.8016666666667,0.05555555555555555,7,2024-01-05,2022-01-05,Mobile App,836,730,40,8.5875,2,10,Android,0.2,3.0,0.0,3.33,2.3333333333333335,1,4,4,9,Potential Loyalists,Medium
CUST_02275,Rahul,Nair,user2275@email.com,+91-9331987320,Bengaluru,2021-07-22 12:00:00,Basic,66.0,Rahul Nair,1733,20,60099.21,3004.9605,0.05,6,2024-01-14,2022-02-23,Mobile App,827,690,48,8.379166666666666,3,9,Android,0.3333333333333333,0.0,0.0,0.0,0.0,1,5,5,11,Loyal Customers,Medium
CUST_02276,Meera,Kumar,user2276@email.com,+91-9486788642,Pune,2021-07-22 18:00:00,Standard,41.0,Meera Kumar,1732,24,46047.92,1918.6633333333332,0.041666666666666664,8,2024-06-15,2022-01-06,Mobile App,674,891,50,8.174,6,7,Android,0.8571428571428571,2.0,0.0,5.0,1.0,5,5,4,14,Champions,Medium
CUST_02277,Rahul,Reddy,user2277@email.com,+91-9633332761,Chennai,2021-07-23 00:00:00,Premium,65.0,Rahul Reddy,1732,18,26421.39,1467.855,0.1111111111111111,7,2024-05-01,2022-01-01,Mobile App,719,851,40,7.875,9,5,iOS,1.8,3.0,0.0,3.0,3.0,3,4,2,9,Potential Loyalists,Medium
CUST_02278,Meera,Sharma,user2278@email.com,+91-9145908178,Bengaluru,2021-07-23 06:00:00,Basic,66.0,Meera Sharma,1732,11,13805.970000000001,1255.088181818182,0.09090909090909091,5,2024-05-07,2022-09-08,Mobile App,713,607,37,8.716216216216216,4,6,iOS,0.6666666666666666,3.0,1.0,3.0,6.666666666666667,3,1,1,5,At Risk,Medium
CUST_02279,Aarav,Kumar,user2279@email.com,+91-8019586232,Chennai,2021-07-23 12:00:00,Premium,42.0,Aarav Kumar,1732,11,19928.31,1811.6645454545455,0.0,6,2024-02-06,2022-01-28,Web,804,739,42,8.75952380952381,5,8,Android,0.625,2.0,0.0,3.0,1.5,1,1,1,3,Lost / Inactive,Medium
CUST_02280,Vikram,Gupta,user2280@email.com,+91-8935396677,Hyderabad,2021-07-23 18:00:00,Standard,19.0,Vikram Gupta,1731,16,36413.81,2275.863125,0.0,8,2024-05-30,2022-02-16,Mobile App,690,834,36,9.713888888888889,4,11,Android,0.36363636363636365,3.0,0.0,4.0,4.333333333333333,4,3,3,10,Loyal Customers,Medium
CUST_02281,Neha,Mehta,user2281@email.com,+91-9102270006,Kolkata,2021-07-24 00:00:00,Premium,42.0,Neha Mehta,1731,15,39168.229999999996,2611.215333333333,0.06666666666666667,5,2024-05-03,2022-04-12,Mobile App,717,752,40,7.527500000000001,5,9,Android,0.5555555555555556,2.0,2.0,4.0,1.5,3,3,4,10,Loyal Customers,Medium
CUST_02282,Vikram,Patel,user2282@email.com,+91-9287573936,Mumbai,2021-07-24 06:00:00,Premium,31.0,Vikram Patel,1731,21,42370.97,2017.6652380952382,0.0,7,2024-06-17,2022-01-17,Mobile App,672,882,36,8.933333333333334,4,7,Android,0.5714285714285714,3.0,1.0,4.33,1.6666666666666667,5,5,4,14,Champions,Medium
CUST_02283,Meera,Gupta,user2283@email.com,+91-9487602932,Chennai,2021-07-24 12:00:00,Premium,56.0,Meera Gupta,1731,11,33047.380000000005,3004.3072727272734,0.0,6,2024-05-21,2022-01-06,Web,699,866,49,7.351020408163265,1,7,Android,0.14285714285714285,2.0,0.0,3.5,1.5,4,1,3,8,Potential Loyalists,Medium
CUST_02284,Pooja,Nair,user2284@email.com,+91-8808649434,Hyderabad,2021-07-24 18:00:00,Premium,68.0,Pooja Nair,1730,18,31217.68,1734.3155555555556,0.05555555555555555,8,2024-04-15,2022-03-06,Mobile App,735,771,35,7.831428571428572,2,7,Desktop,0.2857142857142857,3.0,1.0,2.0,5.333333333333333,2,4,2,8,Potential Loyalists,High
CUST_02285,Neha,Gupta,user2285@email.com,+91-8155480310,Kolkata,2021-07-25 00:00:00,Basic,50.0,Neha Gupta,1730,16,39002.27,2437.641875,0.0,7,2024-04-27,2022-01-03,Web,723,845,32,7.865625,3,5,Desktop,0.6,2.0,0.0,3.0,3.0,3,3,4,10,Loyal Customers,Medium
CUST_02286,Neha,Joshi,user2286@email.com,+91-9781654513,Kolkata,2021-07-25 06:00:00,Basic,34.0,Neha Joshi,1730,11,21182.97,1925.7245454545455,0.09090909090909091,5,2024-05-16,2022-01-13,In-Store,704,854,44,9.286363636363637,7,7,Android,1.0,1.0,1.0,4.0,3.0,3,1,1,5,At Risk,Medium
CUST_02287,Rahul,Shah,user2287@email.com,+91-8759263522,Delhi,2021-07-25 12:00:00,Standard,48.0,Rahul Shah,1730,16,28718.36,1794.8975,0.125,7,2024-03-15,2022-01-07,Mobile App,766,798,38,8.56842105263158,5,6,Android,0.8333333333333334,1.0,0.0,3.0,2.0,1,3,2,6,At Risk,Medium
CUST_02288,Arjun,Sharma,user2288@email.com,+91-7513029310,Ahmedabad,2021-07-25 18:00:00,Basic,27.0,Arjun Sharma,1729,14,29169.66,2083.5471428571427,0.07142857142857142,7,2024-05-17,2022-03-19,Web,703,790,57,7.7859649122807015,2,15,Android,0.13333333333333333,3.0,0.0,3.33,3.0,3,2,2,7,Potential Loyalists,Medium
CUST_02289,Rahul,Singh,user2289@email.com,+91-9394117207,Bengaluru,2021-07-26 00:00:00,Standard,23.0,Rahul Singh,1729,16,33899.01,2118.688125,0.0625,6,2024-04-10,2022-01-11,Mobile App,740,820,39,8.605128205128207,3,9,Android,0.3333333333333333,1.0,0.0,2.0,0.0,2,3,3,8,Potential Loyalists,High
CUST_02290,Rahul,Patel,user2290@email.com,+91-9854431907,Delhi,2021-07-26 06:00:00,Standard,56.0,Rahul Patel,1729,13,21083.7,1621.823076923077,0.0,6,2024-02-11,2022-01-28,Mobile App,799,744,45,8.615555555555556,5,11,Android,0.45454545454545453,4.0,1.0,4.0,3.75,1,2,1,4,Lost / Inactive,High
CUST_02291,Pooja,Singh,user2291@email.com,+91-7268095936,Ahmedabad,2021-07-26 12:00:00,Premium,42.0,Pooja Singh,1729,16,34708.57,2169.285625,0.1875,6,2024-06-09,2022-01-02,Mobile App,680,889,35,8.845714285714287,1,10,Android,0.1,4.0,1.0,4.5,4.0,5,3,3,11,Loyal Customers,High
CUST_02292,Vikram,Shah,user2292@email.com,+91-8863913956,Ahmedabad,2021-07-26 18:00:00,Basic,55.0,Vikram Shah,1728,15,22941.63,1529.442,0.13333333333333333,8,2024-05-21,2022-04-28,Web,699,754,42,8.42142857142857,6,8,iOS,0.75,3.0,0.0,4.33,4.666666666666667,4,3,1,8,Potential Loyalists,Medium
CUST_02293,Vikram,Joshi,user2293@email.com,+91-9484413713,Pune,2021-07-27 00:00:00,Standard,54.0,Vikram Joshi,1728,15,24406.440000000002,1627.0960000000002,0.3333333333333333,8,2023-12-03,2022-01-26,Mobile App,869,676,47,7.414893617021277,4,8,Android,0.5,0.0,0.0,0.0,0.0,1,3,1,5,At Risk,Medium
CUST_02294,Anjali,Joshi,user2294@email.com,+91-8328710912,Hyderabad,2021-07-27 06:00:00,Basic,47.0,Anjali Joshi,1728,14,37538.04,2681.2885714285717,0.21428571428571427,5,2024-05-24,2022-01-11,Web,696,864,44,7.281818181818181,4,9,Android,0.4444444444444444,3.0,1.0,4.33,6.0,4,2,3,9,Potential Loyalists,Medium
CUST_02295,Meera,Shah,user2295@email.com,+91-8956124637,Delhi,2021-07-27 12:00:00,Basic,51.0,Meera Shah,1728,18,53922.44,2995.6911111111112,0.0,8,2024-06-09,2022-01-07,Mobile App,680,884,40,8.09,4,7,Desktop,0.5714285714285714,4.0,0.0,4.0,3.75,5,4,5,14,Champions,High
CUST_02296,Pooja,Patel,user2296@email.com,+91-8493333810,Delhi,2021-07-27 18:00:00,Standard,35.0,Pooja Patel,1727,17,50692.16,2981.8917647058825,0.0,7,2024-03-27,2022-02-26,Web,754,760,44,8.736363636363636,6,8,Android,0.75,1.0,0.0,3.0,1.0,2,4,5,11,Loyal Customers,Medium
CUST_02297,Anjali,Singh,user2297@email.com,+91-9390287512,Ahmedabad,2021-07-28 00:00:00,Basic,41.0,Anjali Singh,1727,13,15090.929999999998,1160.8407692307692,0.23076923076923078,6,2023-12-22,2022-04-25,In-Store,850,606,36,8.43611111111111,3,4,Android,0.75,0.0,0.0,0.0,0.0,1,2,1,4,Lost / Inactive,Medium
CUST_02298,Aarav,Kumar,user2298@email.com,+91-9828722002,Kolkata,2021-07-28 06:00:00,Basic,66.0,Aarav Kumar,1727,16,29097.84,1818.615,0.1875,8,2024-03-30,2022-01-13,Mobile App,751,807,36,8.336111111111112,6,5,Android,1.2,3.0,1.0,3.33,2.0,2,3,2,7,Potential Loyalists,Medium
CUST_02299,Meera,Joshi,user2299@email.com,+91-8535204120,Hyderabad,2021-07-28 12:00:00,Standard,44.0,Meera Joshi,1727,12,12044.48,1003.7066666666666,0.25,6,2024-03-27,2022-08-08,Mobile App,754,597,42,8.94047619047619,5,8,iOS,0.625,2.0,0.0,1.5,1.5,2,1,1,4,Lost / Inactive,High
CUST_02300,Meera,Singh,user2300@email.com,+91-7269407368,Kolkata,2021-07-28 18:00:00,Standard,44.0,Meera Singh,1726,9,16488.71,1832.0788888888887,0.1111111111111111,6,2024-04-29,2022-01-28,In-Store,721,822,54,8.094444444444445,6,10,Android,0.6,2.0,0.0,4.0,1.0,3,1,1,5,At Risk,Medium
CUST_02301,Sanjay,Reddy,user2301@email.com,+91-7458926309,Mumbai,2021-07-29 00:00:00,Basic,56.0,Sanjay Reddy,1726,10,31865.120000000003,3186.512,0.0,6,2024-05-18,2022-01-08,Mobile App,702,861,29,6.672413793103448,4,6,Android,0.6666666666666666,1.0,0.0,3.0,2.0,3,1,2,6,At Risk,Medium
CUST_02302,Sanjay,Singh,user2302@email.com,+91-9213211750,Chennai,2021-07-29 06:00:00,Basic,38.0,Sanjay Singh,1726,24,39511.72,1646.3216666666667,0.125,7,2024-03-01,2022-01-01,Mobile App,780,790,39,9.792307692307691,3,6,iOS,0.5,1.0,1.0,3.0,5.0,1,5,4,10,Loyal Customers,Medium
CUST_02303,Priya,Reddy,user2303@email.com,+91-8203310246,Pune,2021-07-29 12:00:00,Premium,36.0,Priya Reddy,1726,16,30140.92,1883.8075,0.125,5,2024-04-26,2022-04-11,Mobile App,724,746,34,7.273529411764706,6,12,iOS,0.5,4.0,0.0,3.25,2.25,2,3,2,7,Potential Loyalists,High
CUST_02304,Priya,Reddy,user2304@email.com,+91-9224489593,Pune,2021-07-29 18:00:00,Standard,56.0,Priya Reddy,1725,15,39008.340000000004,2600.556,0.0,7,2024-04-02,2022-01-15,Web,748,808,41,8.629268292682926,4,6,Android,0.6666666666666666,4.0,1.0,3.33,3.0,2,3,4,9,Potential Loyalists,High
CUST_02305,Rahul,Joshi,user2305@email.com,+91-7964956667,Bengaluru,2021-07-30 00:00:00,Standard,40.0,Rahul Joshi,1725,17,35391.21,2081.835882352941,0.058823529411764705,7,2024-05-04,2022-01-15,Mobile App,716,840,37,7.705405405405404,2,7,Android,0.2857142857142857,4.0,0.0,3.25,2.3333333333333335,3,4,3,10,Loyal Customers,High
CUST_02306,Aarav,Patel,user2306@email.com,+91-8187815987,Kolkata,2021-07-30 06:00:00,Standard,56.0,Aarav Patel,1725,20,41741.24,2087.062,0.05,7,2024-05-03,2022-02-21,Mobile App,717,802,42,7.961904761904761,7,3,Android,2.3333333333333335,2.0,0.0,3.5,5.0,3,5,4,12,Loyal Customers,Medium
CUST_02307,Neha,Nair,user2307@email.com,+91-8374522774,Chennai,2021-07-30 12:00:00,Premium,65.0,Neha Nair,1725,15,24500.09,1633.3393333333333,0.06666666666666667,8,2024-06-09,2022-02-17,Mobile App,680,843,39,8.774358974358973,6,3,iOS,2.0,1.0,0.0,4.0,2.0,5,3,1,9,Potential Loyalists,Medium
CUST_02308,Neha,Joshi,user2308@email.com,+91-7045446679,Ahmedabad,2021-07-30 18:00:00,Basic,61.0,Neha Joshi,1724,17,43678.13,2569.3017647058823,0.11764705882352941,8,2024-04-11,2022-05-23,Mobile App,739,689,40,8.045,2,7,iOS,0.2857142857142857,2.0,1.0,4.5,5.0,2,4,4,10,Loyal Customers,Medium
CUST_02309,Sanjay,Patel,user2309@email.com,+91-7041098280,Bengaluru,2021-07-31 00:00:00,Basic,64.0,Sanjay Patel,1724,18,43368.5,2409.3611111111113,0.0,7,2024-06-13,2022-01-02,Mobile App,676,893,47,8.108510638297872,7,5,Android,1.4,3.0,1.0,3.33,4.0,5,4,4,13,Champions,Medium
CUST_02310,Sanjay,Patel,user2310@email.com,+91-8330299722,Pune,2021-07-31 06:00:00,Standard,32.0,Sanjay Patel,1724,16,29102.92,1818.9325,0.125,7,2024-06-17,2022-01-09,Web,672,890,42,7.935714285714286,8,8,Android,1.0,4.0,1.0,4.0,5.333333333333333,5,3,2,10,Loyal Customers,High
CUST_02311,Sanjay,Gupta,user2311@email.com,+91-8811822195,Chennai,2021-07-31 12:00:00,Basic,60.0,Sanjay Gupta,1724,13,26424.64,2032.6646153846154,0.23076923076923078,7,2024-05-21,2022-04-04,Mobile App,699,778,48,8.658333333333333,5,9,Desktop,0.5555555555555556,3.0,0.0,4.33,2.3333333333333335,4,2,2,8,Potential Loyalists,Medium
CUST_02312,Pooja,Shah,user2312@email.com,+91-7965969321,Delhi,2021-07-31 18:00:00,Basic,19.0,Pooja Shah,1723,17,28520.43,1677.6723529411765,0.058823529411764705,5,2024-03-28,2022-03-27,Mobile App,753,732,38,6.921052631578948,2,11,Android,0.18181818181818182,1.0,1.0,0.0,3.0,2,4,2,8,Potential Loyalists,Medium
CUST_02313,Arjun,Shah,user2313@email.com,+91-9265966162,Mumbai,2021-08-01 00:00:00,Premium,52.0,Arjun Shah,1723,14,36302.07,2593.005,0.0,8,2024-04-26,2022-01-17,Mobile App,724,830,42,8.25952380952381,2,9,iOS,0.2222222222222222,5.0,0.0,4.0,3.4,2,2,3,7,Potential Loyalists,High
CUST_02314,Priya,Shah,user2314@email.com,+91-7464606889,Ahmedabad,2021-08-01 06:00:00,Standard,68.0,Priya Shah,1723,19,50406.92,2652.995789473684,0.05263157894736842,6,2024-05-29,2022-02-22,Mobile App,691,827,31,7.632258064516129,4,7,Android,0.5714285714285714,1.0,0.0,5.0,1.0,4,4,5,13,Champions,Medium
CUST_02315,Pooja,Mehta,user2315@email.com,+91-8322857035,Delhi,2021-08-01 12:00:00,Standard,37.0,Pooja Mehta,1723,18,27518.49,1528.805,0.1111111111111111,6,2024-06-18,2022-01-19,Mobile App,671,881,34,6.991176470588235,5,5,iOS,1.0,2.0,0.0,5.0,6.0,5,4,2,11,Loyal Customers,Medium
CUST_02316,Vikram,Joshi,user2316@email.com,+91-9165438069,Mumbai,2021-08-01 18:00:00,Basic,45.0,Vikram Joshi,1722,19,28678.940000000002,1509.4178947368423,0.05263157894736842,8,2024-05-13,2022-01-03,Mobile App,707,861,39,6.164102564102564,5,5,Android,1.0,4.0,1.0,4.0,4.75,3,4,2,9,Potential Loyalists,High
CUST_02317,Neha,Patel,user2317@email.com,+91-7519035149,Ahmedabad,2021-08-02 00:00:00,Premium,32.0,Neha Patel,1722,16,34536.01,2158.500625,0.0,7,2024-02-29,2022-01-16,Mobile App,781,774,38,8.155263157894737,3,7,Android,0.42857142857142855,3.0,0.0,3.0,3.6666666666666665,1,3,3,7,Potential Loyalists,Medium
CUST_02318,Meera,Gupta,user2318@email.com,+91-9992848076,Kolkata,2021-08-02 06:00:00,Standard,33.0,Meera Gupta,1722,19,44665.630000000005,2350.8226315789475,0.05263157894736842,7,2023-11-08,2022-02-14,Web,894,632,41,7.909756097560976,4,9,iOS,0.4444444444444444,3.0,0.0,4.0,1.6666666666666667,1,4,4,9,Potential Loyalists,Medium
CUST_02319,Priya,Reddy,user2319@email.com,+91-9915686065,Hyderabad,2021-08-02 12:00:00,Standard,50.0,Priya Reddy,1722,18,47804.28,2655.793333333333,0.05555555555555555,8,2024-03-29,2022-01-23,Mobile App,752,796,31,7.735483870967743,2,2,iOS,1.0,1.0,1.0,3.0,7.0,2,4,5,11,Loyal Customers,Medium
CUST_02320,Anjali,Nair,user2320@email.com,+91-9248350206,Bengaluru,2021-08-02 18:00:00,Standard,64.0,Anjali Nair,1721,15,24530.24,1635.3493333333333,0.06666666666666667,6,2024-06-10,2022-04-30,Mobile App,679,772,42,8.764285714285714,5,9,iOS,0.5555555555555556,4.0,0.0,2.75,3.75,5,3,1,9,Potential Loyalists,High
CUST_02321,Vikram,Nair,user2321@email.com,+91-9538685359,Bengaluru,2021-08-03 00:00:00,Standard,29.0,Vikram Nair,1721,12,29635.09,2469.590833333333,0.08333333333333333,7,2024-05-23,2022-07-25,Mobile App,697,668,40,6.975,4,13,Desktop,0.3076923076923077,0.0,0.0,0.0,0.0,4,1,2,7,Potential Loyalists,Medium
CUST_02322,Priya,Reddy,user2322@email.com,+91-7215286265,Hyderabad,2021-08-03 06:00:00,Premium,56.0,Priya Reddy,1721,15,47050.2,3136.68,0.06666666666666667,8,2024-04-18,2022-04-12,Mobile App,732,737,42,8.15952380952381,7,7,Android,1.0,3.0,0.0,4.33,1.5,2,3,4,9,Potential Loyalists,Medium
CUST_02323,Pooja,Singh,user2323@email.com,+91-9630584458,Chennai,2021-08-03 12:00:00,Basic,56.0,Pooja Singh,1721,13,27100.46,2084.650769230769,0.0,6,2023-12-23,2022-05-04,Mobile App,849,598,36,8.850000000000001,2,5,Android,0.4,4.0,0.0,4.5,2.25,1,2,2,5,At Risk,High
CUST_02324,Aarav,Singh,user2324@email.com,+91-8499827517,Hyderabad,2021-08-03 18:00:00,Standard,60.0,Aarav Singh,1720,12,33174.01,2764.5008333333335,0.0,7,2024-06-17,2022-06-01,Mobile App,672,747,37,8.667567567567568,3,4,Desktop,0.75,3.0,1.0,4.67,2.0,5,1,3,9,Potential Loyalists,Medium
CUST_02325,Meera,Shah,user2325@email.com,+91-9756055357,Kolkata,2021-08-04 00:00:00,Standard,37.0,Meera Shah,1720,12,27022.8,2251.9,0.08333333333333333,7,2024-06-13,2022-02-05,Web,676,859,37,8.883783783783784,4,6,Android,0.6666666666666666,0.0,0.0,0.0,0.0,5,1,2,8,Potential Loyalists,Medium
CUST_02326,Priya,Joshi,user2326@email.com,+91-9622240750,Pune,2021-08-04 06:00:00,Standard,46.0,Priya Joshi,1720,18,46592.13,2588.4516666666664,0.05555555555555555,7,2024-04-12,2022-01-30,Mobile App,738,803,40,8.74,7,10,Android,0.7,2.0,2.0,4.5,3.5,2,4,4,10,Loyal Customers,Medium
CUST_02327,Arjun,Mehta,user2327@email.com,+91-8789319444,Hyderabad,2021-08-04 12:00:00,Basic,60.0,Arjun Mehta,1720,25,63112.99,2524.5196,0.04,8,2024-05-26,2022-02-27,Mobile App,694,819,41,8.065853658536586,4,10,Android,0.4,2.0,0.0,4.0,2.5,4,5,5,14,Champions,Medium
CUST_02328,Sanjay,Gupta,user2328@email.com,+91-7180211150,Mumbai,2021-08-04 18:00:00,Standard,66.0,Sanjay Gupta,1719,12,36094.34,3007.861666666666,0.0,6,2024-06-09,2022-02-15,In-Store,680,845,33,8.803030303030303,5,5,Android,1.0,3.0,1.0,5.0,3.6666666666666665,5,1,3,9,Potential Loyalists,Medium
CUST_02329,Sanjay,Nair,user2329@email.com,+91-7252615218,Pune,2021-08-05 00:00:00,Basic,20.0,Sanjay Nair,1719,24,57674.12,2403.0883333333336,0.08333333333333333,8,2024-06-05,2022-01-18,Mobile App,684,869,41,8.268292682926829,3,5,Desktop,0.6,1.0,0.0,5.0,10.0,4,5,5,14,Champions,Medium
CUST_02330,Meera,Shah,user2330@email.com,+91-7302957643,Hyderabad,2021-08-05 06:00:00,Standard,65.0,Meera Shah,1719,13,34168.09,2628.314615384615,0.0,6,2023-09-13,2022-04-13,Web,950,518,35,7.362857142857142,2,5,iOS,0.4,2.0,0.0,4.5,2.5,1,2,3,6,At Risk,Medium
CUST_02331,Pooja,Sharma,user2331@email.com,+91-8996062154,Bengaluru,2021-08-05 12:00:00,Standard,22.0,Pooja Sharma,1719,20,39636.6,1981.83,0.1,8,2024-06-18,2022-04-18,Web,671,792,43,8.86046511627907,6,8,Android,0.75,8.0,0.0,3.38,5.0,5,5,4,14,Champions,High
CUST_02332,Sanjay,Shah,user2332@email.com,+91-7254104468,Delhi,2021-08-05 18:00:00,Premium,19.0,Sanjay Shah,1718,15,32354.17,2156.9446666666668,0.0,7,2024-05-06,2022-07-03,Web,714,673,40,7.347499999999999,6,9,Android,0.6666666666666666,1.0,0.0,5.0,2.0,3,3,3,9,Potential Loyalists,Medium
CUST_02333,Priya,Sharma,user2333@email.com,+91-8600727840,Mumbai,2021-08-06 00:00:00,Basic,40.0,Priya Sharma,1718,10,17116.239999999998,1711.6239999999998,0.2,5,2024-02-05,2022-03-29,Mobile App,805,678,50,8.394,5,10,Desktop,0.5,2.0,0.0,5.0,2.0,1,1,1,3,Lost / Inactive,Medium
CUST_02334,Anjali,Kumar,user2334@email.com,+91-8520929051,Kolkata,2021-08-06 06:00:00,Premium,43.0,Anjali Kumar,1718,21,51937.36,2473.207619047619,0.047619047619047616,7,2024-03-11,2022-01-23,Mobile App,770,778,39,9.017948717948718,2,7,Desktop,0.2857142857142857,3.0,0.0,3.0,3.6666666666666665,1,5,5,11,Loyal Customers,Medium
CUST_02335,Neha,Patel,user2335@email.com,+91-8501269808,Mumbai,2021-08-06 12:00:00,Basic,43.0,Neha Patel,1718,14,37308.56,2664.8971428571426,0.0,7,2024-05-28,2022-07-24,In-Store,692,674,39,8.402564102564103,2,8,Android,0.25,2.0,0.0,4.5,7.0,4,2,3,9,Potential Loyalists,Medium
CUST_02336,Neha,Reddy,user2336@email.com,+91-7897492301,Ahmedabad,2021-08-06 18:00:00,Basic,24.0,Neha Reddy,1717,12,27299.28,2274.94,0.16666666666666666,6,2024-05-03,2022-02-17,Mobile App,717,806,36,7.458333333333333,3,6,Android,0.5,3.0,0.0,3.67,3.6666666666666665,3,1,2,6,At Risk,Medium
CUST_02337,Vikram,Patel,user2337@email.com,+91-8771466632,Chennai,2021-08-07 00:00:00,Standard,27.0,Vikram Patel,1717,14,30653.83,2189.559285714286,0.0,7,2024-02-27,2022-01-29,Web,783,759,44,8.852272727272727,4,12,Android,0.3333333333333333,3.0,1.0,4.0,2.0,1,2,2,5,At Risk,Medium
CUST_02338,Rahul,Shah,user2338@email.com,+91-7107679874,Delhi,2021-08-07 06:00:00,Standard,22.0,Rahul Shah,1717,12,37670.5,3139.2083333333335,0.0,8,2024-06-06,2022-02-07,Mobile App,683,850,42,8.821428571428571,2,12,Android,0.16666666666666666,0.0,0.0,0.0,0.0,5,1,3,9,Potential Loyalists,Medium
CUST_02339,Aarav,Patel,user2339@email.com,+91-8365407796,Mumbai,2021-08-07 12:00:00,Standard,64.0,Aarav Patel,1717,9,22826.84,2536.3155555555554,0.1111111111111111,7,2024-03-30,2022-01-13,In-Store,751,807,32,8.553125,4,7,Android,0.5714285714285714,3.0,0.0,5.0,2.3333333333333335,2,1,1,4,Lost / Inactive,Medium
CUST_02340,Meera,Gupta,user2340@email.com,+91-9329326548,Ahmedabad,2021-08-07 18:00:00,Standard,29.0,Meera Gupta,1716,9,25088.079999999998,2787.5644444444442,0.0,5,2024-04-29,2022-03-08,In-Store,721,783,38,7.878947368421052,4,7,iOS,0.5714285714285714,3.0,0.0,3.0,3.3333333333333335,3,1,1,5,At Risk,Medium
CUST_02341,Vikram,Kumar,user2341@email.com,+91-9298492802,Hyderabad,2021-08-08 00:00:00,Standard,49.0,Vikram Kumar,1716,14,32028.45,2287.7464285714286,0.21428571428571427,6,2024-04-23,2022-02-04,Mobile App,727,809,43,8.102325581395348,2,13,Android,0.15384615384615385,2.0,0.0,5.0,2.0,2,2,2,6,At Risk,Medium
CUST_02342,Rahul,Mehta,user2342@email.com,+91-9782218147,Mumbai,2021-08-08 06:00:00,Standard,59.0,Rahul Mehta,1716,17,41921.83,2465.9900000000002,0.11764705882352941,6,2024-06-06,2022-01-31,Mobile App,683,857,34,9.329411764705881,4,6,Android,0.6666666666666666,1.0,0.0,2.0,5.0,5,4,4,13,Champions,High
CUST_02343,Pooja,Kumar,user2343@email.com,+91-9797356694,Mumbai,2021-08-08 12:00:00,Standard,48.0,Pooja Kumar,1716,16,48872.06,3054.50375,0.0625,7,2024-05-24,2022-01-22,Mobile App,696,853,37,8.732432432432432,0,3,Android,0.0,1.0,0.0,5.0,1.0,4,3,5,12,Loyal Customers,Medium
CUST_02344,Arjun,Nair,user2344@email.com,+91-9324519847,Mumbai,2021-08-08 18:00:00,Premium,39.0,Arjun Nair,1715,19,42506.92,2237.2063157894736,0.05263157894736842,8,2024-04-20,2022-02-10,Mobile App,730,800,47,7.955319148936169,3,13,Android,0.23076923076923078,5.0,0.0,4.4,4.2,2,4,4,10,Loyal Customers,High
CUST_02345,Arjun,Gupta,user2345@email.com,+91-8594532493,Chennai,2021-08-09 00:00:00,Premium,34.0,Arjun Gupta,1715,14,25329.77,1809.2692857142858,0.07142857142857142,7,2024-04-29,2022-01-14,Mobile App,721,836,37,9.178378378378378,2,7,Android,0.2857142857142857,4.0,1.0,4.25,4.0,3,2,1,6,At Risk,High
CUST_02346,Aarav,Patel,user2346@email.com,+91-8531964665,Mumbai,2021-08-09 06:00:00,Premium,37.0,Aarav Patel,1715,23,49048.66,2132.550434782609,0.13043478260869565,7,2024-06-16,2022-02-06,Mobile App,673,861,52,8.861538461538462,6,13,Android,0.46153846153846156,2.0,0.0,3.5,1.5,5,5,5,15,Champions,Medium
CUST_02347,Sanjay,Mehta,user2347@email.com,+91-7659344406,Mumbai,2021-08-09 12:00:00,Basic,37.0,Sanjay Mehta,1715,14,43675.94,3119.71,0.07142857142857142,7,2024-02-21,2022-04-30,Mobile App,789,662,38,7.56842105263158,3,7,Android,0.42857142857142855,2.0,0.0,4.0,1.5,1,2,4,7,Potential Loyalists,Medium
CUST_02348,Priya,Patel,user2348@email.com,+91-9783756114,Chennai,2021-08-09 18:00:00,Standard,60.0,Priya Patel,1714,14,25976.25,1855.4464285714287,0.07142857142857142,8,2024-05-07,2022-04-16,Mobile App,713,752,38,8.381578947368421,2,13,Desktop,0.15384615384615385,0.0,0.0,0.0,0.0,3,2,2,7,Potential Loyalists,Medium
CUST_02349,Vikram,Joshi,user2349@email.com,+91-9317575673,Ahmedabad,2021-08-10 00:00:00,Standard,25.0,Vikram Joshi,1714,13,23241.83,1787.833076923077,0.07692307692307693,7,2024-03-26,2022-04-24,Mobile App,755,702,39,8.266666666666666,1,6,Android,0.16666666666666666,1.0,1.0,5.0,1.0,2,2,1,5,At Risk,Medium
